id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
a0000049,2000049,"    49 Pales",49,Pales,,N,N,7.8,166.252,0.048,2.166,"JPL 82",2459000.5,59000,20200531.0000000,J2000,.2213790139799585,3.097694335113947,2.411929817595118,3.20181325091572,285.0550531941721,112.9573005638859,312.0438783886776,3.783458852632776,.1807782723259179,2459265.775915043951,20210220.2759150,1991.389758117449,5.45212801674866,1.4218,553.321906,3.5447E-8,7.66E-9,1.0739E-7,3.7808E-6,7.0801E-5,7.1372E-5,9.5329E-6,9.3557E-9,6.7054E-10,5.3133E-5,7.3865E-6,MBA,.52237
a0000050,2000050,"    50 Virginia",50,Virginia,,N,N,9.2,84.074,0.050,0.242,"JPL 110",2459000.5,59000,20200531.0000000,J2000,.2858620920626479,2.649431521770611,1.892059484180539,2.83790858126802,173.5208680776286,200.011946198594,250.0164934346533,3.406803559360683,.2285467370756555,2459481.729826216854,20210924.2298262,1575.170158219453,4.31258085754813,.89299,347.5249183,2.8708E-8,3.9952E-9,7.5953E-8,3.4042E-6,6.7655E-5,6.7892E-5,7.2921E-6,5.1372E-9,5.1695E-10,3.2654E-5,3.5629E-6,MBA,.47412
a0000051,2000051,"    51 Nemausa",51,Nemausa,,N,N,7.6,138.159,0.105,0.966,"JPL 119",2459000.5,59000,20200531.0000000,J2000,.06777108061486607,2.364959451443504,2.204683593808837,9.978931794115406,175.9651764541292,2.252285928362552,204.7830982459855,2.525235309078171,.2709995224217601,2459573.257104392414,20211224.7571044,1328.415625174893,3.63700376502366,1.20845,470.2924865,1.8596E-8,2.4322E-9,4.4279E-8,2.0632E-6,1.5914E-5,2.7081E-5,2.1844E-5,2.5971E-9,4.1806E-10,8.063E-5,2.0493E-6,MBA,.46794
a0000052,2000052,"    52 Europa",52,Europa,,N,N,6.4,303.918,0.057,3.501,"JPL 100",2459000.5,59000,20200531.0000000,J2000,.1104419689911396,3.094249387034625,2.752514392180894,7.478465253433833,128.6006928377111,343.3664550132487,309.8657102719054,3.435984381888356,.1810802575528485,2459277.362262102001,20210303.8622621,1988.068742916017,5.44303557266534,1.77,688.8309,2.7515E-8,6.5191E-9,8.5068E-8,2.8194E-6,2.208E-5,2.5393E-5,1.2748E-5,7.239E-9,5.7226E-10,7.0723E-5,6.2828E-6,MBA,.51353
a0000053,2000053,"    53 Kalypso",53,Kalypso,,N,N,8.9,97.262,0.031,0.636,"JPL 160",2459000.5,59000,20200531.0000000,J2000,.2048081419510277,2.618931682395917,2.08255315062773,5.171677858469552,143.5179310195002,313.484882399434,157.2710311103747,3.155310214164103,.2325507902085744,2458324.213194140005,20180724.7131941,1548.048921601671,4.23832695852614,1.10331,429.3751527,3.2639E-8,4.9899E-9,8.573E-8,4.3082E-6,4.1764E-5,4.2564E-5,9.0069E-6,6.0119E-9,6.6462E-10,3.7523E-5,4.4243E-6,MBA,.46115
a0000054,2000054,"    54 Alexandra",54,Alexandra,,N,N,7.8,160.120,0.041,0.635,"JPL 169",2459000.5,59000,20200531.0000000,J2000,.1973025749458085,2.711027960126701,2.17613516284362,11.79820862777852,313.2467645619165,345.0504794117631,106.6242659964101,3.245920757409781,.2208020386375833,2458517.604703134470,20190203.1047031,1630.419729008441,4.46384593842147,1.16282,452.5346594,3.6079E-8,6.5422E-9,9.8474E-8,4.1809E-6,1.7869E-5,2.0191E-5,1.0985E-5,7.833E-9,7.9925E-10,4.903E-5,5.9017E-6,MBA,.463
a0000055,2000055,"    55 Pandora",55,Pandora,,N,N,7.7,84.794,0.204,2.501,"JPL 73",2459000.5,59000,20200531.0000000,J2000,.143246421966522,2.760437589496736,2.365014781739438,7.179404189990017,10.36964233422475,5.385958668060082,86.99154514989542,3.155860397254035,.2149003757791542,2458595.700590811001,20190422.2005908,1675.194837118199,4.58643350340369,1.36622,531.6918374,3.0173E-8,5.7313E-9,8.3934E-8,3.5583E-6,2.8919E-5,3.1777E-5,1.3955E-5,6.5523E-9,6.6927E-10,6.4604E-5,5.2171E-6,MBA,.34422
a0000056,2000056,"    56 Melete",56,Melete,,N,N,8.5,121.333,0.057,0.947,"JPL 109",2459000.5,59000,20200531.0000000,J2000,.2383936932552207,2.596709989473348,1.977670704770072,8.080138425567876,192.9749876997826,104.989816088083,340.841858029333,3.215749274176625,.2355422942540711,2459081.836313851141,20200820.3363139,1528.387931942621,4.18449810251231,.981015,381.78160755,3.2054E-8,4.7443E-9,8.3522E-8,3.9802E-6,2.6373E-5,2.7622E-5,9.225E-6,5.8754E-9,6.4552E-10,3.922E-5,4.1887E-6,MBA,.46224
a0000057,2000057,"    57 Mnemosyne",57,Mnemosyne,,N,N,7.0,112.59,0.2149,2.8,"JPL 36",2459000.5,59000,20200531.0000000,J2000,.1123871954249192,3.154342096855227,2.79983443517891,15.2041643141128,199.1679364286716,210.6403932756345,213.7129700768659,3.508849758531545,.1759303983212331,2459832.005136798628,20220909.5051368,2046.263769281489,5.60236487140723,1.8188,707.822396,4.596E-8,9.0226E-9,1.4434E-7,5.0879E-6,1.7653E-5,2.6839E-5,2.151E-5,1.0037E-8,7.5484E-10,.00012403,8.7796E-6,MBA,.46394
a0000058,2000058,"    58 Concordia",58,Concordia,,N,N,9.0,106.517,0.044,0.741,"JPL 117",2459000.5,59000,20200531.0000000,J2000,.04259806817614854,2.699484163234828,2.584491352808918,5.065948593335911,161.1064771687159,31.12144902777049,27.03759447431825,2.814476973660739,.2222198744634643,2458878.829539427566,20200130.3295394,1620.017115342167,4.43536513440703,1.58585,617.1652445,3.5281E-8,6.3274E-9,9.5034E-8,3.7989E-6,4.4355E-5,6.3107E-5,4.4795E-5,6.5969E-9,7.813E-10,.00020157,5.6958E-6,MBA,.45081
a0000059,2000059,"    59 Elpis",59,Elpis,,N,N,8.0,165.119,0.044,4.506,"JPL 110",2459000.5,59000,20200531.0000000,J2000,.1187820681256129,2.71354960394819,2.391228570029786,8.639913831446426,170.0008699237204,210.8516989940277,247.6888800996999,3.035870637866594,.2204943302081412,2459509.860579903715,20211022.3605799,1632.695043270132,4.47007540936381,1.39732,543.7950244,2.5521E-8,6.0313E-9,6.7926E-8,2.6322E-6,2.3672E-5,2.8266E-5,1.7308E-5,6.7477E-9,7.3513E-10,7.931E-5,5.4434E-6,MBA,.46834
a0000060,2000060,"    60 Echo",60,Echo,,N,N,8.5,43.218,0.373,0.571,"JPL 121",2459000.5,59000,20200531.0000000,J2000,.1848457410246575,2.392111750936305,1.949940081720692,3.600511230755172,191.546532042671,271.218106242618,314.9727984417787,2.834283420151916,.2663985625897949,2459169.521938859163,20201116.0219389,1351.358642855495,3.69981832403968,.970721,377.77549157,3.4381E-8,4.4696E-9,8.3045E-8,3.7934E-6,6.0928E-5,6.1776E-5,1.175E-5,5.2958E-9,7.4664E-10,4.4308E-5,3.7875E-6,MBA,.45422
a0000061,2000061,"    61 Danae",61,Danae,,N,N,7.5,85.937,0.203,2.151,"JPL 41",2459000.5,59000,20200531.0000000,J2000,.1650231348983689,2.984005916950234,2.491575905979824,18.20999758815464,333.5718492597779,12.47044352093064,348.6174388933621,3.476435927920643,.1912073374267876,2459060.029938860198,20200729.5299389,1882.772935624619,5.15475136379088,1.48612,578.3533204,4.8898E-8,9.223E-9,1.4491E-7,5.5892E-6,1.5965E-5,2.2993E-5,1.9113E-5,1.0745E-8,8.8647E-10,.00010007,8.7289E-6,MBA,.40191
a0000062,2000062,"    62 Erato",62,Erato,,N,N,8.7,106.921,0.048,0.658,"JPL 114",2459000.5,59000,20200531.0000000,J2000,.1676604145413731,3.128634486855064,2.604086331840508,2.236571823312742,125.1225060351305,277.1761892047909,310.1937667651191,3.65318264186962,.1781032447134811,2459280.148095771671,20210306.6480958,2021.299502876214,5.53401643497937,1.61392,628.0892464,3.4062E-8,1.2254E-8,1.0415E-7,3.8861E-6,.00010142,.00010212,1.3492E-5,1.4309E-8,1.0464E-9,7.6226E-5,1.1875E-5,MBA,.49285
a0000063,2000063,"    63 Ausonia",63,Ausonia,,N,N,7.4,116.044,0.125,1.747,"JPL 108",2459000.5,59000,20200531.0000000,J2000,.1269570375481874,2.395219137756472,2.091129211748186,5.776414344688524,337.7211267891647,296.065475160381,245.7633978543794,2.699309063764757,.2658803209634558,2459430.154220860227,20210803.6542209,1353.992648630361,3.70702983882371,1.08267,421.3426839,3.1168E-8,3.8256E-9,7.5238E-8,3.2288E-6,3.4737E-5,3.73E-5,1.5442E-5,4.3112E-9,6.3698E-10,5.8452E-5,3.2438E-6,MBA,.5315
a0000064,2000064,"    64 Angelina",64,Angelina,,N,N,8.0,58.292,0.483,1.082,"JPL 115",2459000.5,59000,20200531.0000000,J2000,.1252171336147822,2.683409425103271,2.347400588576948,1.309846447471194,309.097173436612,179.2244428070223,128.0718474205485,3.019418261629593,.2242196460362164,2458429.310767991927,20181106.8107680,1605.568496624297,4.39580697227734,1.36242,530.2129914,3.2924E-8,6.3539E-9,8.7882E-8,3.4601E-6,.00019861,.00019944,1.9229E-5,7.1495E-9,7.9638E-10,8.5287E-5,5.7026E-6,MBA,.49943
a0000065,2000065,"    65 Cybele",65,Cybele,,N,N,6.8,237.26,0.0706,4.2,"JPL 82",2459000.5,59000,20200531.0000000,J2000,.1120460115351672,3.424837724643503,3.041098317442021,3.564035441761496,155.6184006780001,102.8303070016075,323.0142327094848,3.808577131844984,.1555048991643816,2459238.343100051904,20210123.8431001,2315.039602832384,6.33823299885663,2.02868,789.5013956,3.2487E-8,9.4614E-9,1.119E-7,3.8097E-6,5.5714E-5,5.7979E-5,1.7219E-5,1.0522E-8,6.4439E-10,.00011121,9.5932E-6,OMB,.45306
a0000066,2000066,"    66 Maja",66,Maja,,N,N,9.5,71.82,0.0618,5.3,"JPL 49",2459000.5,59000,20200531.0000000,J2000,.1730117025834248,2.645381844079705,2.187699827252195,3.046003472664999,7.493461795441436,43.89297661666087,110.7724031285594,3.103063860907215,.2290717433709089,2458516.929213404995,20190202.4292134,1571.560047967568,4.30269691435337,1.19959,466.8444403,3.1537E-8,5.8759E-9,8.3083E-8,3.8636E-6,5.9305E-5,6.0255E-5,1.0325E-5,6.8924E-9,7.6321E-10,4.4749E-5,5.2361E-6,MBA,.45583
a0000067,2000067,"    67 Asia",67,Asia,,N,N,8.3,56.309,0.228,0.396,"JPL 124",2459000.5,59000,20200531.0000000,J2000,.1851483010660236,2.421378228570316,1.973064163312265,6.028907177336288,202.4112728537664,106.8904788028415,23.27042658002227,2.869692293828368,.2615833661219118,2458911.540113425343,20200303.0401134,1376.234297070024,3.76792415351136,.969089,377.14036613,3.4933E-8,5.4061E-9,8.5612E-8,4.0658E-6,3.5921E-5,3.744E-5,1.1164E-5,6.407E-9,8.7604E-10,4.2587E-5,4.609E-6,MBA,.47256
a0000068,2000068,"    68 Leto",68,Leto,,N,N,6.9,122.509,0.228,3.137,"JPL 107",2459000.5,59000,20200531.0000000,J2000,.185175180332738,2.782394243597769,2.26716388778278,7.961437527655988,44.0799271677466,304.4382913698361,346.5297669930231,3.297624599412758,.2123616419836168,2459063.930631262571,20200802.4306313,1695.221399859835,4.64126324396943,1.2729,495.374493,3.6002E-8,5.6555E-9,9.9799E-8,3.9544E-6,3.0626E-5,3.2627E-5,1.2585E-5,6.7028E-9,6.4747E-10,5.9362E-5,5.1686E-6,MBA,.50366
a0000069,2000069,"    69 Hesperia",69,Hesperia,,N,N,7.2,138.13,0.1402,4.7,"JPL 122",2459000.5,59000,20200531.0000000,J2000,.1702603038572768,2.976822652210646,2.469987922916037,8.590967392967034,184.9850105271513,289.1127747319172,17.89713810682225,3.483657381505255,.1918998482013121,2458907.237090859773,20200227.7370909,1875.978555346969,5.13614936439964,1.50238,584.6812246,3.2088E-8,7.7982E-9,9.4936E-8,3.8304E-6,2.3774E-5,2.6567E-5,1.2732E-5,9.1259E-9,7.5406E-10,6.6182E-5,7.3715E-6,MBA,.4281
a0000070,2000070,"    70 Panopaea",70,Panopaea,,N,N,8.1,127.911,0.038,0.745,"JPL 52",2459000.5,59000,20200531.0000000,J2000,.1805059633809197,2.616382047896614,2.144109485768491,11.59282216404145,47.68987659291629,255.4790577106004,163.5036714109482,3.088654610024735,.2328908001525977,2458298.438470288156,20180628.9384703,1545.788840796271,4.23213919451409,1.16399,452.9899883,3.9946E-8,7.8354E-9,1.0389E-7,3.3716E-6,2.3039E-5,2.5546E-5,1.3683E-5,9.2498E-9,1.0462E-9,5.8113E-5,6.9439E-6,MBA,.37684
a0000071,2000071,"    71 Niobe",71,Niobe,,N,N,7.1,83.42,0.3052,1.7,"JPL 83",2459000.5,59000,20200531.0000000,J2000,.173205824599278,2.755692235887552,2.27839028982882,23.26531441828821,316.0050397979737,267.070199607553,350.1222947770888,3.232994181946284,.2154557083852046,2459046.345641765273,20200715.8456418,1670.877057276062,4.57461206646424,1.40912,548.3872304,4.02E-8,7.5273E-9,1.1168E-7,4.0504E-6,1.1342E-5,1.7194E-5,1.5701E-5,8.831E-9,8.8279E-10,7.2926E-5,6.8461E-6,MBA,.47828
a0000072,2000072,"    72 Feronia",72,Feronia,,N,N,9.1,74.966,0.083,1.168,"JPL 117",2459000.5,59000,20200531.0000000,J2000,.1204859395372927,2.266467800040188,1.993390297721326,5.415447831777402,207.960674806788,102.8993673588942,122.3153701539618,2.539545302359051,.2888549031494784,2458577.050825967232,20190403.5508260,1246.300464609753,3.41218470803492,.987797,384.42095849,3.2561E-8,3.7847E-9,7.3412E-8,3.6817E-6,3.6186E-5,3.9441E-5,1.6995E-5,4.2407E-9,7.2352E-10,5.8459E-5,3.1217E-6,MBA,.49458
a0000073,2000073,"    73 Klytia",73,Klytia,,N,N,9.0,44.590,0.223,0.941,"JPL 39",2459000.5,59000,20200531.0000000,J2000,.04179965659757297,2.666375297224421,2.554921725440189,2.368881784556447,6.879375167319663,53.84371153929878,245.8304084623375,2.777828869008653,.2263717134971881,2459504.845661274860,20211017.3456613,1590.304700346193,4.3540169756227,1.56794,610.1952098,3.7924E-8,9.3388E-9,9.9646E-8,4.2377E-6,9.8359E-5,.00011055,5.1313E-5,9.7292E-9,1.1893E-9,.0002272,8.3549E-6,MBA,.48229
a0000074,2000074,"    74 Galatea",74,Galatea,,N,N,8.7,118.71,0.0431,2.8,"JPL 97",2459000.5,59000,20200531.0000000,J2000,.2358492879283149,2.78026337499176,2.124540237746779,4.070703541577325,197.1434013894793,174.5382204238516,359.6915800714752,3.43598651223674,.2126058282649732,2459001.950665445260,20200601.4506654,1693.274370405912,4.63593256784644,1.12477,437.7267409,2.7878E-8,7.0703E-9,7.6982E-8,3.1928E-6,5.2783E-5,5.335E-5,9.4931E-6,8.7378E-9,8.1099E-10,4.4654E-5,6.4591E-6,MBA,.49207
a0000075,2000075,"    75 Eurydike",75,Eurydike,,N,N,9.0,62.377,0.117,1.603,"JPL 80",2459000.5,59000,20200531.0000000,J2000,.3035218982442312,2.6739942967477,1.86237847190459,4.991511832303249,359.3390466771113,339.336814183051,52.00910835887809,3.485610121590809,.2254049031910631,2458769.763633476540,20191013.2636335,1597.125860633334,4.37269229468401,.854684,332.61737228,3.8252E-8,4.5782E-9,1.0246E-7,4.4285E-6,3.7162E-5,3.7506E-5,6.1803E-6,5.9677E-9,5.7887E-10,2.7084E-5,4.1017E-6,MBA,.47712
a0000076,2000076,"    76 Freia",76,Freia,,N,N,8.0,145.423,0.058,1.287,"JPL 52",2459000.5,59000,20200531.0000000,J2000,.1660108530176057,3.414264879297381,2.847459854257171,2.121333842262989,204.3009574963765,252.2670098462308,346.7613476284375,3.981069904337592,.156227778678177,2459085.239426519234,20200823.7394265,2304.327713329302,6.30890544374894,1.86521,725.8837757,3.1063E-8,1.0421E-8,1.077E-7,3.5022E-6,9.9536E-5,.00010014,1.1991E-5,1.2151E-8,7.1528E-10,7.6978E-5,1.055E-5,OMB,.45949
a0000077,2000077,"    77 Frigga",77,Frigga,,N,N,8.6,61.390,0.177,0.177,"JPL 81",2459000.5,59000,20200531.0000000,J2000,.1325578436716611,2.668864036931471,2.315085175142991,2.422694506408672,1.144563830368509,61.78325064611489,13.87223727182,3.022642898719951,.2260551468393736,2458939.133393374241,20200330.6333934,1592.531756225849,4.36011432231581,1.32936,517.3470312,3.5047E-8,5.6157E-9,9.4611E-8,3.5403E-6,8.5365E-5,8.63E-5,1.292E-5,6.3601E-9,7.1348E-10,5.7086E-5,5.0264E-6,MBA,.47974
a0000078,2000078,"    78 Diana",78,Diana,,N,N,8.4,120.60,0.0706,2.7,"JPL 91",2459000.5,59000,20200531.0000000,J2000,.2071483622386742,2.618808182473894,2.076326356457188,8.70190501121758,333.3971837668952,152.7401020343127,51.2912993674118,3.161290008490601,.2325672406362423,2458779.956043649603,20191023.4560436,1547.939421799628,4.23802716440692,1.09539,426.2929263,3.6488E-8,4.7727E-9,9.6201E-8,4.8371E-6,2.6474E-5,2.9099E-5,1.1424E-5,5.7613E-9,6.3576E-10,4.902E-5,4.2316E-6,MBA,.4694
a0000079,2000079,"    79 Eurynome",79,Eurynome,,N,N,8.0,63.479,0.287,0.952,"JPL 110",2459000.5,59000,20200531.0000000,J2000,.1899579238168014,2.444635922715434,1.98025795834844,4.612512692301547,206.5336160177101,201.5110121705285,331.5056008233358,2.909013887082429,.2578592944824915,2459111.003673074305,20200918.5036731,1396.1102341589,3.82234150351513,.990903,385.62972051,3.364E-8,3.7126E-9,8.2092E-8,4.0319E-6,5.3222E-5,5.4491E-5,1.3104E-5,4.4179E-9,5.8741E-10,5.0909E-5,3.1804E-6,MBA,.47538
a0000080,2000080,"    80 Sappho",80,Sappho,,N,N,8.0,68.563,0.206,1.033,"JPL 42",2459000.5,59000,20200531.0000000,J2000,.2003134477759367,2.295291517213768,1.835513759749817,8.676073569266848,218.6882245527859,139.619520562472,210.6623847822007,2.755069274677719,.283430965646786,2459527.392377045016,20211108.8923770,1270.150560925777,3.47748271300692,.842636,327.92865212,2.6511E-8,3.5554E-9,6.0769E-8,3.8516E-6,2.0178E-5,2.2878E-5,1.1264E-5,4.2676E-9,6.5855E-10,4.033E-5,2.9512E-6,MBA,.51852
a0000081,2000081,"    81 Terpsichore",81,Terpsichore,,N,N,8.6,117.727,0.045,0.734,"JPL 53",2459000.5,59000,20200531.0000000,J2000,.2108473487743193,2.853711595047487,2.252014071065191,7.803140413070235,.9479427714544955,51.63427748366223,69.0020724152357,3.455409119029784,.2044508658466979,2458663.000463720339,20190628.5004637,1760.81425974462,4.82084670703524,1.27219,495.0981823,3.414E-8,7.6292E-9,9.596E-8,4.1051E-6,2.2008E-5,2.3738E-5,8.9758E-6,9.2378E-9,8.1988E-10,4.3191E-5,7.0611E-6,MBA,.37395
a0000082,2000082,"    82 Alkmene",82,Alkmene,,N,N,8.2,57.621,0.167,0.714,"JPL 108",2459000.5,59000,20200531.0000000,J2000,.2202808161291228,2.762811974489565,2.154217497937691,2.826473076302776,25.44437907802782,111.1670687806652,261.5988250772654,3.37140645104144,.21462340438921,2459458.982965559005,20210901.4829656,1677.356675170226,4.59235229341609,1.16989,455.2860913,3.5166E-8,4.3452E-9,9.6546E-8,2.9616E-6,8.2249E-5,8.2496E-5,7.7349E-6,5.3023E-9,5.0632E-10,3.6613E-5,3.9571E-6,MBA,.49309
a0000083,2000083,"    83 Beatrix",83,Beatrix,,N,N,8.8,110.503,0.050,0.829,"JPL 105",2459000.5,59000,20200531.0000000,J2000,.08129868989773005,2.43196422532781,2.234248719930511,4.963774284409544,27.72640763358071,168.5949627199593,333.5711077242693,2.629679730725109,.2598772729261724,2459102.197589705117,20200909.6975897,1385.269269399603,3.79266055961561,1.23248,479.6442416,3.3584E-8,5.5843E-9,8.3434E-8,3.6994E-6,4.7412E-5,5.4551E-5,2.7822E-5,6.0383E-9,8.951E-10,.00010711,4.7713E-6,MBA,.46154
a0000084,2000084,"    84 Klio",84,Klio,,N,N,9.4,79.16,0.0527,1.6,"JPL 82",2459000.5,59000,20200531.0000000,J2000,.2361857654730024,2.361855750314178,1.804019041989412,9.317399765882406,327.5145863669484,15.14255339787452,215.9097562374198,2.919692458638945,.271533876256575,2459531.152917967510,20211112.6529180,1325.80142471738,3.62984647424334,.797269,310.27317673,4.1503E-8,2.5717E-9,9.7818E-8,4.7186E-6,2.258E-5,2.4002E-5,1.012E-5,3.1791E-9,4.4349E-10,3.7649E-5,2.1654E-6,MBA,.44805
a0000085,2000085,"    85 Io",85,Io,,N,N,7.7,154.79,0.0666,3.8,"JPL 102",2459000.5,59000,20200531.0000000,J2000,.1947093359656537,2.652997727533126,2.136434301686763,11.95939790152057,203.1041696029255,122.9016238066497,312.1195458599917,3.16956115337949,.2280860672143915,2459210.422748569305,20201226.9227486,1578.351559990794,4.32129106089198,1.15288,448.6663096,2.9983E-8,4.2482E-9,8.0179E-8,3.1792E-6,1.6144E-5,1.7897E-5,8.9943E-6,5.0754E-9,5.4785E-10,3.9623E-5,3.7911E-6,MBA,.4689
a0000086,2000086,"    86 Semele",86,Semele,,N,N,8.7,109.929,0.056,0.609,"JPL 98",2459000.5,59000,20200531.0000000,J2000,.2151374598995353,3.107374383157356,2.438861751407997,4.820528071653939,86.09722929103361,308.903056686169,63.8623582052445,3.775887014906715,.1799341937300681,2458645.579365509321,20190611.0793655,2000.731448187448,5.47770417025995,1.4494,564.062998,3.799E-8,9.1883E-9,1.1869E-7,3.526E-6,5.0097E-5,5.0632E-5,8.8097E-6,1.1165E-8,7.9808E-10,4.8049E-5,8.8741E-6,MBA,.46265
a0000087,2000087,"    87 Sylvia",87,Sylvia,,N,N,6.8,253.051,0.046,2.953,"JPL 88",2459000.5,59000,20200531.0000000,J2000,.09340361549945603,3.482070736360872,3.156832740159914,10.8759856769396,73.04063871859609,263.5897257573817,153.4227032411819,3.807308732561831,.1516867652119756,2457989.055771317422,20170823.5557713,2373.311867366383,6.49777376417901,2.17294,845.6430598,2.9884E-8,1.2566E-8,1.0444E-7,3.6758E-6,1.7735E-5,2.8118E-5,2.329E-5,1.374E-8,8.2112E-10,.00015208,1.2847E-5,OMB,.39616
a0000088,2000088,"    88 Thisbe",88,Thisbe,,N,N,7.2,232,0.0671,,"JPL 151",2459000.5,59000,20200531.0000000,J2000,.1617533746865658,2.770007817238589,2.321949704892079,5.214024459388733,276.459727956585,36.34500250133647,134.5304350953412,3.218065929585099,.21378763445341,2458371.228641816470,20180909.7286418,1683.914043580728,4.6103053896803,1.31019,509.8866423,2.4282E-8,3.8899E-9,6.7349E-8,2.9724E-6,2.3568E-5,2.5125E-5,8.9944E-6,4.5191E-9,4.5033E-10,4.155E-5,3.5471E-6,MBA,.50291
a0000089,2000089,"    89 Julia",89,Julia,,N,N,6.8,145.483,0.189,1.265,"JPL 108",2459000.5,59000,20200531.0000000,J2000,.1850083833830982,2.549542995272406,2.077856167351356,16.13084117974275,311.553328995684,45.32886460105362,234.3543460845438,3.021229823193456,.2421087934966901,2459519.463611774695,20211031.9636118,1486.934839501902,4.07100572074443,1.09991,428.0519747,4.3626E-8,4.621E-9,1.1218E-7,3.7639E-6,1.6929E-5,1.955E-5,1.0511E-5,5.4759E-9,6.5823E-10,4.3722E-5,4.0426E-6,MBA,.55583
a0000090,2000090,"    90 Antiope",90,Antiope,,N,N,8.1,115.974,0.058,1.107,"JPL 103",2459000.5,59000,20200531.0000000,J2000,.1664995151616631,3.148725610756026,2.624464323188036,2.206751496360416,69.96053943197353,244.9419888849719,215.6355444968997,3.672986898324015,.1764013274808238,2459818.886446206273,20220827.3864462,2040.80096868395,5.58740853849131,1.61168,627.2175056,3.2804E-8,8.6369E-9,1.0497E-7,3.6733E-6,9.7008E-5,9.7549E-5,1.0881E-5,1.0075E-8,7.258E-10,6.1906E-5,8.3968E-6,MBA,.41387
a0000091,2000091,"    91 Aegina",91,Aegina,,N,N,8.9,103.402,0.048,0.483,"JPL 120",2459000.5,59000,20200531.0000000,J2000,.1063829037611517,2.589529375926761,2.314047721540869,2.103207471131832,10.44305216364774,74.27174219695604,261.3310233939168,2.865011030312653,.2365226906296505,2459417.664950827403,20210722.1649508,1522.052700489914,4.16715318409285,1.33125,518.0825625,3.7933E-8,5.54E-9,9.8185E-8,3.1385E-6,.00011043,.00011164,1.6438E-5,6.1294E-9,7.5902E-10,6.9983E-5,4.8844E-6,MBA,.49843
